N,ID1,NAME1,RA1,DE1,SIGMA_RA1,SIGMA_DE1,ID2,NAME2,RA2,DE2,SIGMA_RA2,SIGMA_DE2
2,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16244,DA185,85.34212405,36.02463687,0.02509642858347706,0.10266720552352658
3,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16246,UNNAMED,85.52098955,36.14488456,0.02509642858347706,0.07985226812966786
4,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16247,UNNAMED,85.49740392,36.16805466,0.02509642858347706,0.010266719914910773
5,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16263,"S 235,M1-82",85.26574901,35.84166986,0.1140746716706884,0.022814934844091188
6,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16264,CO,85.19903354,35.66782292,0.02509642858347706,0.9125973733655072
7,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16265,UNNAMED,85.31383161,35.97505067,0.02509642858347706,0.005703733711022797
8,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16268,05372+3547,85.15679876,35.81941872,0.02509642858347706,0.022814934844091188
9,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16270,UNNAMED,85.24074157,35.84179084,0.02509642858347706,0.0570373358353442
10,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16271,RRF1851,85.25155155,35.83812737,0.02509642858347706,0.06844480198250602
11,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16272,UNNAMED,85.24375746,35.74177452,0.03992613406483393,0.045629869688182376
12,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16273,UNNAMED,85.24904672,35.83758392,0.02509642858347706,0.10266720552352658
13,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16274,UNNAMED,85.09081882,35.85918297,0.13688960396501207,0.022814934844091188
14,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16275,UNNAMED,85.24701184,35.84426055,0.02509642858347706,0.06844480198250602
15,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16276,UNNAMED,85.24995596,35.84785748,0.02509642858347706,0.011407467422045594
16,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16277,UNNAMED,85.24831539,35.85147659,0.02509642858347706,0.045629869688182376
17,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16278,UNNAMED,85.29715759,35.86179604,0.08327451001363043,0.1140746716706884
18,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16279,UNNAMED,85.32619577,35.84304411,0.06274106890892511,0.07985226812966786
19,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16280,UNNAMED,85.25753592,35.85837655,0.02509642858347706,0.2281493433413768
20,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16281,UNNAMED,85.2862329,35.79323659,0.02509642858347706,0.0013308711620545427
21,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16282,UNNAMED,85.24873013,35.8511968,0.02509642858347706,0.03422240099125302
22,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16283,CO,85.27408482,35.84162953,0.02509642858347706,0.1140746716706884
23,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16284,NH3,85.22093274,35.69855085,0.0285186679176721,0.022814934844091188
24,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16285,HCO+,85.22272345,35.6585415,0.17111200240649754,0.0570373358353442
25,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16286,CO,85.2740705,35.83968512,0.02509642858347706,0.022814934844091188
26,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16288,CO,85.23951722,35.67512721,0.02509642858347706,0.045629869688182376
27,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16289,H2CO,85.21788462,35.56689666,0.02509642858347706,0.022814934844091188
28,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16290,CH,85.22093478,35.69882862,0.02509642858347706,0.045629869688182376
29,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16291,HCN,85.23976168,35.70845994,0.02509642858347706,0.011407467422045594
30,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16292,NH3,85.21463198,35.69191455,0.02509642858347706,0.022814934844091188
31,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16293,NH3,85.22105501,35.71521721,0.02509642858347706,0.011407467422045594
32,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16294,HCO+,85.24785302,35.67508688,0.02509642858347706,0.011407467422045594
33,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16295,HCO+,85.32409956,35.84138756,0.02509642858347706,0.0570373358353442
34,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16296,H2CO,85.17356457,35.77544797,0.02509642858347706,0.07985226812966786
35,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16297,complex,85.28526658,35.83185304,0.02509642858347706,0.022814934844091188
36,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16298,UNNAMED,85.25199493,35.8417364,0.02509642858347706,0.011407467422045594
37,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16299,05379+3550,85.33555335,35.86855484,0.02509642858347706,0.022814934844091188
38,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16300,Cluster,85.27962436,35.82410243,0.008213376186905373,0.022814934844091188
39,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16301,UNNAMED,85.28360964,35.83324997,0.02509642858347706,0.0038024890344415508
40,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16302,UNNAMED,85.27856523,35.82744094,0.02509642858347706,0.0017111199858184625
41,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16303,UNNAMED,85.29445436,35.83430864,0.02509642858347706,0.011407467422045594
42,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16304,UNNAMED,85.28654762,35.83601359,0.02509642858347706,0.0019012445172207754
43,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16305,UNNAMED,85.21395664,35.770252500000005,0.02509642858347706,0.005703733711022797
44,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16306,UNNAMED,85.16792998,35.74603028,0.02509642858347706,0.005703733711022797
45,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16307,UNNAMED,85.44272911,35.87636972,0.02509642858347706,0.005703733711022797
46,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16308,FIRSSE 104,85.40743258,35.83765095,0.02509642858347706,0.1140746716706884
47,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16309,RAFGL 5165,85.40826615,35.83764692,0.02509642858347706,0.1140746716706884
48,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16310,GA 31,85.40725265,35.81320696,0.02509642858347706,0.022814934844091188
49,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16311,05382+3547,85.40600434,35.81349078,0.02509642858347706,0.022814934844091188
50,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16312,UNNAMED,85.40255796,35.85489706,0.02509642858347706,0.005703733711022797
51,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16313,GM 66,85.21475424,35.70858091,0.0068444805807157325,0.022814934844091188
52,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16314,05375+3540,85.22347628,35.70437198,0.02509642858347706,0.022814934844091188
53,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16315,CO,85.22296779999999,35.69187422,0.02509642858347706,0.022814934844091188
54,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16316,GGD 6,85.23988398,35.7251263,0.02509642858347706,0.022814934844091188
55,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16317,UNNAMED,85.22056485,35.70521941,0.004562986841329861,0.00019012445172207756
56,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16318,A*,85.21973535,35.70577899,0.02509642858347706,0.0007604978068883101
57,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16319,CO,85.2270746,35.68352088,0.02509642858347706,0.0076049780688831016
58,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16320,CO,85.21878971,35.69050552,0.02509642858347706,0.022814934844091188
59,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16321,M1,85.22299428,35.69548527,0.02509642858347706,0.0007604978068883101
60,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16322,M2,85.22425077,35.69631254,0.02509642858347706,0.0007604978068883101
61,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16323,B*,85.21796631,35.69189842,0.02509642858347706,0.0007604978068883101
62,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16324,M3,85.2250762,35.69519741,0.02509642858347706,0.0007604978068883101
63,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16325,FIRSSE 100,85.26057673,35.70502585,0.02509642858347706,0.1140746716706884
64,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16326,RAFGL 5162,85.26016401,35.70558341,0.02509642858347706,0.1140746716706884
65,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16327,CO,85.22172761,35.69326914,0.005703733711022797,0.0019012445172207754
66,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16328,CS,85.22217089,35.69687816,0.02509642858347706,0.0076049780688831016
67,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16329,UNNAMED,85.22220756,35.70187807,0.02509642858347706,0.011407467422045594
68,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16330,UNNAMED,85.21889361,35.70467193,0.0028518668555113985,0.022814934844091188
69,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16331,UNNAMED,85.21973127,35.70522344,0.02509642858347706,0.022814934844091188
70,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16332,UNNAMED,85.22014806,35.70522143,0.0034222402903578662,0.0019012445172207754
71,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16333,UNNAMED,85.21930837,35.70439214,0.02509642858347706,0.0038024890344415508
72,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16334,UNNAMED,85.22181115,35.70465782,0.004182737778525235,0.0003802489034441551
73,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16335,UNNAMED,85.21890584,35.70633857,0.02509642858347706,0.0009506222586103877
74,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16336,UNNAMED,85.22014399,35.70466588,0.02509642858347706,0.022814934844091188
75,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16337,UNNAMED,85.2201501,35.705499200000006,0.02509642858347706,0.0076049780688831016
76,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16338,UNNAMED,85.2205567,35.70410832,0.02509642858347706,0.0019012445172207754
77,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16339,UNNAMED,85.22428541,35.70103467,0.02509642858347706,0.0019012445172207754
78,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16340,H2O-E,85.22258768,35.69687615,0.02509642858347706,0.022814934844091188
79,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16341,H2O-E,85.22218108,35.69826703,0.02509642858347706,0.0076049780688831016
80,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16342,H2O-E,85.21889769,35.70522748,0.02509642858347706,0.01711120049562651
81,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16343,CO,85.21878563,35.68994998,0.011407467422045594,0.0019012445172207754
82,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16344,S 235A,85.22300855,35.69742968,0.0038024890344415508,0.022814934844091188
83,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16345,CS,85.22590978,35.69519338,0.013688961161431465,0.005703733711022797
84,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16346,CS,85.22298409999999,35.69409641,0.005703733711022797,0.0038024890344415508
85,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16347,NH3,85.22088385,35.6918843,0.02509642858347706,0.0076049780688831016
86,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16348,UNNAMED,85.21838514,35.69217417,0.02509642858347706,0.0076049780688831016
87,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16349,HCN,85.2162523,35.68551771,0.02509642858347706,0.011407467422045594
88,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16350,HCN,85.21616677,35.67385126,0.02509642858347706,0.011407467422045594
89,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16351,H2O-E,85.23167763,35.68599866,0.02509642858347706,0.015209956137766203
90,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16352,UNNAMED,85.32540942,35.73610162,0.02509642858347706,0.005703733711022797
91,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16353,BFS 47,85.20605182,35.65862214,0.007985226812966786,0.022814934844091188
92,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16355,H2CO,85.23878505,35.57512903,0.02509642858347706,0.07985226812966786
93,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16356,GGD 5,85.21426553,35.64191546,0.02509642858347706,0.022814934844091188
94,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16357,CO,85.21855554,35.65856166,0.02509642858347706,0.022814934844091188
95,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16358,05375+3536,85.21883599,35.63994887,0.15970453625933573,0.022814934844091188
96,211,J0542.4+3547 ,85.6081,35.7849,0.1515457,0.1332264,16359,S 235C,85.2142635,35.64163768,0.02509642858347706,0.0038024890344415508
0,215,J0544.8+5209 ,86.21700000000001,52.1602,0.14121445,0.123543695,15968,S 218,85.32249076,52.17510077,0.7985226506994683,0.022814934844091188
1,215,J0544.8+5209 ,86.21700000000001,52.1602,0.14121445,0.123543695,15969,L_1460,86.00019514,52.35516014,0.3308165284667631,0.022814934844091188
0,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16589,RRF1969,87.78777009,25.77984659,0.02509642858347706,0.06844480198250602
1,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16590,UNNAMED,87.8305151,25.81991748,0.02509642858347706,0.010266719914910773
2,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16591,CO,87.82751166,25.80548741,0.02509642858347706,0.2281493433413768
3,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16592,CO,87.82474208,25.76050022,0.02509642858347706,0.022814934844091188
4,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16593,FIRSSE 113,87.78727026,25.76595993,0.02509642858347706,0.1140746716706884
5,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16594,05480+2544,87.78264995,25.75987116,0.02509642858347706,0.022814934844091188
6,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16595,CO,87.79479921,25.77064568,0.02509642858347706,0.0076049780688831016
7,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16597,BFS 48,87.82455432,25.729111800000002,0.005703733711022797,0.022814934844091188
8,220,J0550.9+2552 ,87.7457,25.871,0.11611397,0.108966954,16598,05481+2541,87.82192953,25.70829091,0.02509642858347706,0.022814934844091188
0,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16561,"S 242,DG 84",87.95732559999999,27.01181901,0.07985226812966786,0.022814934844091188
1,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16562,CO,88.06403218,27.01630114,0.02509642858347706,0.2281493433413768
2,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16563,05488+2721,87.99498819,27.37719705,0.02509642858347706,0.022814934844091188
3,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16564,Cluster,88.02049947,27.39207344,0.02509642858347706,0.045629869688182376
4,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16565,UNNAMED,87.96995924,27.03342467,0.13688960396501207,0.1140746716706884
5,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16566,RRF1957,87.97325718,27.02757525,0.02509642858347706,0.06844480198250602
6,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16567,UNNAMED,88.00128339,27.04493946,0.06844480198250602,0.0076049780688831016
7,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16568,UNNAMED,87.97700752,27.02755704,0.02509642858347706,0.06844480198250602
8,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16569,UNNAMED,87.96995414,27.03259135,0.02509642858347706,0.10266720552352658
9,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16570,UNNAMED,87.97745141,27.0319994,0.02509642858347706,0.022814934844091188
10,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16571,UNNAMED,87.78230921,27.01266844,0.02509642858347706,0.2281493433413768
11,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16572,CO,88.05388526,26.99246116,0.0570373358353442,0.0076049780688831016
12,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16573,05488+2701,87.98370876,27.03308015,0.02509642858347706,0.022814934844091188
13,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16574,OH-E,87.96169144,27.04429829,0.02509642858347706,0.2281493433413768
14,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16575,CO,87.96565968,27.01177856,0.02509642858347706,0.022814934844091188
15,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16576,RAFGL 5169,88.06735901,27.01517386,0.02509642858347706,0.1140746716706884
16,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16577,FIRSSE 115,88.06568879999999,27.014626399999997,0.02509642858347706,0.1140746716706884
17,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16578,Cluster,88.04450843,27.01278474,0.008555600247813254,0.022814934844091188
18,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16579,UNNAMED,87.92573322,26.956415999999997,0.007985226812966786,0.0076049780688831016
19,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16580,UNNAMED,87.92740343,26.95696345,0.02509642858347706,0.0019012445172207754
20,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16581,05492+2652,88.09578143,26.89281191,0.15970453625933573,0.022814934844091188
21,222,J0552.0+2653 ,88.0035,26.8879,0.14314833,0.16419698,16582,05501+2655,88.31563476,26.93313409,0.02509642858347706,0.022814934844091188
0,228,J0555.1+0150 ,88.7766,1.8468,0.09405599,0.11490550000000001,17709,L_1622,88.65031152,2.00814385,0.2395567992894685,0.022814934844091188
0,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16681,S 247,92.12581237,21.6081637,0.10266720552352658,0.022814934844091188
1,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16682,RRF2049,92.12950592,21.59814563,0.02509642858347706,0.06844480198250602
2,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16683,UNNAMED,92.13373782,21.6097919,0.02509642858347706,0.022814934844091188
3,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16684,CO,92.48020557,21.65172118,0.02509642858347706,0.6844480096259902
4,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16685,CO,92.31636681,21.85640834,0.02509642858347706,0.5703733277562316
5,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16686,CS,92.31046662,21.84449238,0.02509642858347706,0.022814934844091188
6,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16687,RAFGL 5182,92.27462829,21.84327751,0.02509642858347706,0.1140746716706884
7,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16688,CO,92.279205,21.84214415,0.02509642858347706,0.011407467422045594
8,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16689,06061+2151,92.28254903,21.84407239,0.02509642858347706,0.022814934844091188
9,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16690,Cluster1a(10,92.32293587,21.83915399,0.01711120049562651,0.022814934844091188
10,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16691,Cluster1b(23,92.27293827,21.83911899,0.026237174178286228,0.022814934844091188
11,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16692,CO,92.30737316,21.88700797,0.02509642858347706,0.011407467422045594
12,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16693,NH3,92.28254919,21.84410016,0.02509642858347706,0.0076049780688831016
13,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16694,UNNAMED,92.30739739,21.88687174,0.02509642858347706,0.0003802489034441551
14,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16695,UNNAMED,92.27809487,21.8447718,0.02509642858347706,0.0003802489034441551
15,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16696,UNNAMED,92.27909933,21.84483359,0.02509642858347706,0.00015209955938565612
16,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16697,H2O-E,92.27906185,21.84483655,0.02509642858347706,1.9012444923207015e-05
17,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16698,UNNAMED,92.27915551,21.84223329,0.02509642858347706,0.00019012445172207756
18,235,J0609.0+2136 ,92.2501,21.609,0.11903356,0.12252471,16699,complex,92.17071415,21.51683332,0.02509642858347706,0.022814934844091188
